Something 


t	x[0]	x[1]	P	theta[0]	theta[1]	theta[2]
3784	3.01447e-18	3.01447e-18	4.26311e-18	14.0007	0	1
3785	2.98433e-18	2.98433e-18	4.22048e-18	14.0007	0	1
3786	2.95449e-18	2.95449e-18	4.17827e-18	14.0007	0	1
3787	2.92494e-18	2.92494e-18	4.13649e-18	14.0007	0	1
3788	2.89569e-18	2.89569e-18	4.09513e-18	14.0007	0	1
3789	2.86673e-18	2.86673e-18	4.05418e-18	14.0007	0	1
3790	2.83807e-18	2.83807e-18	4.01363e-18	14.0007	0	1
3791	2.80969e-18	2.80969e-18	3.9735e-18	14.0007	0	1
3792	2.78159e-18	2.78159e-18	3.93376e-18	14.0007	0	1
3793	2.75377e-18	2.75377e-18	3.89442e-18	14.0007	0	1
3794	2.72624e-18	2.72624e-18	3.85548e-18	14.0007	0	1
3795	2.69897e-18	2.69897e-18	3.81693e-18	14.0007	0	1
3796	2.67198e-18	2.67198e-18	3.77876e-18	14.0007	0	1
3797	2.64526e-18	2.64526e-18	3.74097e-18	14.0007	0	1
3798	2.61881e-18	2.61881e-18	3.70356e-18	14.0007	0	1
3799	2.59262e-18	2.59262e-18	3.66652e-18	14.0007	0	1
3800	2.5667e-18	2.5667e-18	3.62986e-18	14.0007	0	1
3801	2.54103e-18	2.54103e-18	3.59356e-18	14.0007	0	1
3802	2.51562e-18	2.51562e-18	3.55762e-18	14.0007	0	1
3803	2.49046e-18	2.49046e-18	3.52205e-18	14.0007	0	1
3804	2.46556e-18	2.46556e-18	3.48683e-18	14.0007	0	1
3805	2.4409e-18	2.4409e-18	3.45196e-18	14.0007	0	1
3806	2.41649e-18	2.41649e-18	3.41744e-18	14.0007	0	1
3807	2.39233e-18	2.39233e-18	3.38327e-18	14.0007	0	1
3808	2.36841e-18	2.36841e-18	3.34943e-18	14.0007	0	1
3809	2.34472e-18	2.34472e-18	3.31594e-18	14.0007	0	1
3810	2.32128e-18	2.32128e-18	3.28278e-18	14.0007	0	1
3811	2.29806e-18	2.29806e-18	3.24995e-18	14.0007	0	1
3812	2.27508e-18	2.27508e-18	3.21745e-18	14.0007	0	1
3813	2.25233e-18	2.25233e-18	3.18528e-18	14.0007	0	1
3814	2.22981e-18	2.22981e-18	3.15342e-18	14.0007	0	1
3815	2.20751e-18	2.20751e-18	3.12189e-18	14.0007	0	1
3816	2.18543e-18	2.18543e-18	3.09067e-18	14.0007	0	1
3817	2.16358e-18	2.16358e-18	3.05976e-18	14.0007	0	1
3818	2.14194e-18	2.14194e-18	3.02917e-18	14.0007	0	1
3819	2.12052e-18	2.12052e-18	2.99887e-18	14.0007	0	1
3820	2.09932e-18	2.09932e-18	2.96889e-18	14.0007	0	1
3821	2.07833e-18	2.07833e-18	2.9392e-18	14.0007	0	1
3822	2.05754e-18	2.05754e-18	2.90981e-18	14.0007	0	1
3823	2.03697e-18	2.03697e-18	2.88071e-18	14.0007	0	1
3824	2.0166e-18	2.0166e-18	2.8519e-18	14.0007	0	1
3825	1.99643e-18	1.99643e-18	2.82338e-18	14.0007	0	1
3826	1.97647e-18	1.97647e-18	2.79515e-18	14.0007	0	1
3827	1.9567e-18	1.9567e-18	2.7672e-18	14.0007	0	1
3828	1.93714e-18	1.93714e-18	2.73952e-18	14.0007	0	1
3829	1.91776e-18	1.91776e-18	2.71213e-18	14.0007	0	1
3830	1.89859e-18	1.89859e-18	2.68501e-18	14.0007	0	1
3831	1.8796e-18	1.8796e-18	2.65816e-18	14.0007	0	1
3832	1.86081e-18	1.86081e-18	2.63158e-18	14.0007	0	1
3833	1.8422e-18	1.8422e-18	2.60526e-18	14.0007	0	1
3834	1.82378e-18	1.82378e-18	2.57921e-18	14.0007	0	1
3835	1.80554e-18	1.80554e-18	2.55342e-18	14.0007	0	1
3836	1.78748e-18	1.78748e-18	2.52788e-18	14.0007	0	1
3837	1.76961e-18	1.76961e-18	2.5026e-18	14.0007	0	1
3838	1.75191e-18	1.75191e-18	2.47758e-18	14.0007	0	1
3839	1.73439e-18	1.73439e-18	2.4528e-18	14.0007	0	1
3840	1.71705e-18	1.71705e-18	2.42827e-18	14.0007	0	1
3841	1.69988e-18	1.69988e-18	2.40399e-18	14.0007	0	1
3842	1.68288e-18	1.68288e-18	2.37995e-18	14.0007	0	1
3843	1.66605e-18	1.66605e-18	2.35615e-18	14.0007	0	1
3844	1.64939e-18	1.64939e-18	2.33259e-18	14.0007	0	1
3845	1.6329e-18	1.6329e-18	2.30926e-18	14.0007	0	1
3846	1.61657e-18	1.61657e-18	2.28617e-18	14.0007	0	1
3847	1.6004e-18	1.6004e-18	2.26331e-18	14.0007	0	1
3848	1.5844e-18	1.5844e-18	2.24068e-18	14.0007	0	1
3849	1.56855e-18	1.56855e-18	2.21827e-18	14.0007	0	1
3850	1.55287e-18	1.55287e-18	2.19609e-18	14.0007	0	1
3851	1.53734e-18	1.53734e-18	2.17413e-18	14.0007	0	1
3852	1.52197e-18	1.52197e-18	2.15238e-18	14.0007	0	1
3853	1.50675e-18	1.50675e-18	2.13086e-18	14.0007	0	1
3854	1.49168e-18	1.49168e-18	2.10955e-18	14.0007	0	1
3855	1.47676e-18	1.47676e-18	2.08846e-18	14.0007	0	1
3856	1.46199e-18	1.46199e-18	2.06757e-18	14.0007	0	1
3857	1.44737e-18	1.44737e-18	2.0469e-18	14.0007	0	1
3858	1.4329e-18	1.4329e-18	2.02643e-18	14.0007	0	1
3859	1.41857e-18	1.41857e-18	2.00616e-18	14.0007	0	1
3860	1.40439e-18	1.40439e-18	1.9861e-18	14.0007	0	1
3861	1.39034e-18	1.39034e-18	1.96624e-18	14.0007	0	1
3862	1.37644e-18	1.37644e-18	1.94658e-18	14.0007	0	1
3863	1.36267e-18	1.36267e-18	1.92711e-18	14.0007	0	1
3864	1.34905e-18	1.34905e-18	1.90784e-18	14.0007	0	1
3865	1.33556e-18	1.33556e-18	1.88876e-18	14.0007	0	1
3866	1.3222e-18	1.3222e-18	1.86987e-18	14.0007	0	1
3867	1.30898e-18	1.30898e-18	1.85118e-18	14.0007	0	1
3868	1.29589e-18	1.29589e-18	1.83266e-18	14.0007	0	1
3869	1.28293e-18	1.28293e-18	1.81434e-18	14.0007	0	1
3870	1.2701e-18	1.2701e-18	1.79619e-18	14.0007	0	1
3871	1.2574e-18	1.2574e-18	1.77823e-18	14.0007	0	1
3872	1.24483e-18	1.24483e-18	1.76045e-18	14.0007	0	1
3873	1.23238e-18	1.23238e-18	1.74285e-18	14.0007	0	1
3874	1.22005e-18	1.22005e-18	1.72542e-18	14.0007	0	1
3875	1.20785e-18	1.20785e-18	1.70816e-18	14.0007	0	1
3876	1.19577e-18	1.19577e-18	1.69108e-18	14.0007	0	1
3877	1.18382e-18	1.18382e-18	1.67417e-18	14.0007	0	1
3878	1.17198e-18	1.17198e-18	1.65743e-18	14.0007	0	1
3879	1.16026e-18	1.16026e-18	1.64085e-18	14.0007	0	1
3880	1.14866e-18	1.14866e-18	1.62445e-18	14.0007	0	1
3881	1.13717e-18	1.13717e-18	1.6082e-18	14.0007	0	1
3882	1.1258e-18	1.1258e-18	1.59212e-18	14.0007	0	1
3883	1.11454e-18	1.11454e-18	1.5762e-18	14.0007	0	1
3884	1.10339e-18	1.10339e-18	1.56044e-18	14.0007	0	1
3885	1.09236e-18	1.09236e-18	1.54483e-18	14.0007	0	1
3886	1.08144e-18	1.08144e-18	1.52938e-18	14.0007	0	1
3887	1.07062e-18	1.07062e-18	1.51409e-18	14.0007	0	1
3888	1.05992e-18	1.05992e-18	1.49895e-18	14.0007	0	1
3889	1.04932e-18	1.04932e-18	1.48396e-18	14.0007	0	1
3890	1.03882e-18	1.03882e-18	1.46912e-18	14.0007	0	1
3891	1.02844e-18	1.02844e-18	1.45443e-18	14.0007	0	1
3892	1.01815e-18	1.01815e-18	1.43988e-18	14.0007	0	1
3893	1.00797e-18	1.00797e-18	1.42549e-18	14.0007	0	1
3894	9.97891e-19	9.97891e-19	1.41123e-18	14.0007	0	1
3895	9.87912e-19	9.87912e-19	1.39712e-18	14.0007	0	1
3896	9.78033e-19	9.78033e-19	1.38315e-18	14.0007	0	1
3897	9.68252e-19	9.68252e-19	1.36932e-18	14.0007	0	1
3898	9.5857e-19	9.5857e-19	1.35562e-18	14.0007	0	1
3899	9.48984e-19	9.48984e-19	1.34207e-18	14.0007	0	1
3900	9.39494e-19	9.39494e-19	1.32865e-18	14.0007	0	1
3901	9.30099e-19	9.30099e-19	1.31536e-18	14.0007	0	1
3902	9.20798e-19	9.20798e-19	1.30221e-18	14.0007	0	1
3903	9.1159e-19	9.1159e-19	1.28918e-18	14.0007	0	1
3904	9.02474e-19	9.02474e-19	1.27629e-18	14.0007	0	1
3905	8.9345e-19	8.9345e-19	1.26353e-18	14.0007	0	1
3906	8.84515e-19	8.84515e-19	1.25089e-18	14.0007	0	1
3907	8.7567e-19	8.7567e-19	1.23838e-18	14.0007	0	1
3908	8.66913e-19	8.66913e-19	1.226e-18	14.0007	0	1
3909	8.58244e-19	8.58244e-19	1.21374e-18	14.0007	0	1
3910	8.49662e-19	8.49662e-19	1.2016e-18	14.0007	0	1
3911	8.41165e-19	8.41165e-19	1.18959e-18	14.0007	0	1
3912	8.32753e-19	8.32753e-19	1.17769e-18	14.0007	0	1
3913	8.24426e-19	8.24426e-19	1.16591e-18	14.0007	0	1
3914	8.16182e-19	8.16182e-19	1.15426e-18	14.0007	0	1
3915	8.0802e-19	8.0802e-19	1.14271e-18	14.0007	0	1
3916	7.9994e-19	7.9994e-19	1.13129e-18	14.0007	0	1
3917	7.9194e-19	7.9194e-19	1.11997e-18	14.0007	0	1
3918	7.84021e-19	7.84021e-19	1.10877e-18	14.0007	0	1
3919	7.76181e-19	7.76181e-19	1.09769e-18	14.0007	0	1
3920	7.68419e-19	7.68419e-19	1.08671e-18	14.0007	0	1
3921	7.60735e-19	7.60735e-19	1.07584e-18	14.0007	0	1
3922	7.53127e-19	7.53127e-19	1.06508e-18	14.0007	0	1
3923	7.45596e-19	7.45596e-19	1.05443e-18	14.0007	0	1
3924	7.3814e-19	7.3814e-19	1.04389e-18	14.0007	0	1
3925	7.30759e-19	7.30759e-19	1.03345e-18	14.0007	0	1
3926	7.23451e-19	7.23451e-19	1.02311e-18	14.0007	0	1
3927	7.16217e-19	7.16217e-19	1.01288e-18	14.0007	0	1
3928	7.09054e-19	7.09054e-19	1.00275e-18	14.0007	0	1
3929	7.01964e-19	7.01964e-19	9.92727e-19	14.0007	0	1
3930	6.94944e-19	6.94944e-19	9.828e-19	14.0007	0	1
3931	6.87995e-19	6.87995e-19	9.72972e-19	14.0007	0	1
3932	6.81115e-19	6.81115e-19	9.63242e-19	14.0007	0	1
3933	6.74304e-19	6.74304e-19	9.53609e-19	14.0007	0	1
3934	6.67561e-19	6.67561e-19	9.44073e-19	14.0007	0	1
3935	6.60885e-19	6.60885e-19	9.34633e-19	14.0007	0	1
3936	6.54276e-19	6.54276e-19	9.25286e-19	14.0007	0	1
3937	6.47733e-19	6.47733e-19	9.16033e-19	14.0007	0	1
3938	6.41256e-19	6.41256e-19	9.06873e-19	14.0007	0	1
3939	6.34844e-19	6.34844e-19	8.97804e-19	14.0007	0	1
3940	6.28495e-19	6.28495e-19	8.88826e-19	14.0007	0	1
3941	6.2221e-19	6.2221e-19	8.79938e-19	14.0007	0	1
3942	6.15988e-19	6.15988e-19	8.71139e-19	14.0007	0	1
3943	6.09828e-19	6.09828e-19	8.62427e-19	14.0007	0	1
3944	6.0373e-19	6.0373e-19	8.53803e-19	14.0007	0	1
3945	5.97693e-19	5.97693e-19	8.45265e-19	14.0007	0	1
3946	5.91716e-19	5.91716e-19	8.36812e-19	14.0007	0	1
3947	5.85799e-19	5.85799e-19	8.28444e-19	14.0007	0	1
3948	5.79941e-19	5.79941e-19	8.2016e-19	14.0007	0	1
3949	5.74141e-19	5.74141e-19	8.11958e-19	14.0007	0	1
3950	5.684e-19	5.684e-19	8.03839e-19	14.0007	0	1
3951	5.62716e-19	5.62716e-19	7.958e-19	14.0007	0	1
3952	5.57089e-19	5.57089e-19	7.87842e-19	14.0007	0	1
3953	5.51518e-19	5.51518e-19	7.79964e-19	14.0007	0	1
3954	5.46003e-19	5.46003e-19	7.72164e-19	14.0007	0	1
3955	5.40542e-19	5.40542e-19	7.64443e-19	14.0007	0	1
3956	5.35137e-19	5.35137e-19	7.56798e-19	14.0007	0	1
3957	5.29786e-19	5.29786e-19	7.4923e-19	14.0007	0	1
3958	5.24488e-19	5.24488e-19	7.41738e-19	14.0007	0	1
3959	5.19243e-19	5.19243e-19	7.3432e-19	14.0007	0	1
3960	5.14051e-19	5.14051e-19	7.26977e-19	14.0007	0	1
3961	5.0891e-19	5.0891e-19	7.19707e-19	14.0007	0	1
3962	5.03821e-19	5.03821e-19	7.1251e-19	14.0007	0	1
3963	4.98783e-19	4.98783e-19	7.05385e-19	14.0007	0	1
3964	4.93795e-19	4.93795e-19	6.98331e-19	14.0007	0	1
3965	4.88857e-19	4.88857e-19	6.91348e-19	14.0007	0	1
3966	4.83968e-19	4.83968e-19	6.84435e-19	14.0007	0	1
3967	4.79129e-19	4.79129e-19	6.7759e-19	14.0007	0	1
3968	4.74337e-19	4.74337e-19	6.70814e-19	14.0007	0	1
3969	4.69594e-19	4.69594e-19	6.64106e-19	14.0007	0	1
3970	4.64898e-19	4.64898e-19	6.57465e-19	14.0007	0	1
3971	4.60249e-19	4.60249e-19	6.50891e-19	14.0007	0	1
3972	4.55647e-19	4.55647e-19	6.44382e-19	14.0007	0	1
3973	4.5109e-19	4.5109e-19	6.37938e-19	14.0007	0	1
3974	4.46579e-19	4.46579e-19	6.31558e-19	14.0007	0	1
3975	4.42113e-19	4.42113e-19	6.25243e-19	14.0007	0	1
3976	4.37692e-19	4.37692e-19	6.1899e-19	14.0007	0	1
3977	4.33315e-19	4.33315e-19	6.128e-19	14.0007	0	1
3978	4.28982e-19	4.28982e-19	6.06672e-19	14.0007	0	1
3979	4.24692e-19	4.24692e-19	6.00606e-19	14.0007	0	1
3980	4.20445e-19	4.20445e-19	5.946e-19	14.0007	0	1
3981	4.16241e-19	4.16241e-19	5.88654e-19	14.0007	0	1
3982	4.12079e-19	4.12079e-19	5.82767e-19	14.0007	0	1
3983	4.07958e-19	4.07958e-19	5.7694e-19	14.0007	0	1
3984	4.03878e-19	4.03878e-19	5.7117e-19	14.0007	0	1
3985	3.99839e-19	3.99839e-19	5.65458e-19	14.0007	0	1
3986	3.95841e-19	3.95841e-19	5.59804e-19	14.0007	0	1
3987	3.91883e-19	3.91883e-19	5.54206e-19	14.0007	0	1
3988	3.87964e-19	3.87964e-19	5.48664e-19	14.0007	0	1
3989	3.84084e-19	3.84084e-19	5.43177e-19	14.0007	0	1
3990	3.80243e-19	3.80243e-19	5.37745e-19	14.0007	0	1
3991	3.76441e-19	3.76441e-19	5.32368e-19	14.0007	0	1
3992	3.72677e-19	3.72677e-19	5.27044e-19	14.0007	0	1
3993	3.6895e-19	3.6895e-19	5.21774e-19	14.0007	0	1
3994	3.6526e-19	3.6526e-19	5.16556e-19	14.0007	0	1
3995	3.61608e-19	3.61608e-19	5.1139e-19	14.0007	0	1
3996	3.57992e-19	3.57992e-19	5.06277e-19	14.0007	0	1
3997	3.54412e-19	3.54412e-19	5.01214e-19	14.0007	0	1
3998	3.50868e-19	3.50868e-19	4.96202e-19	14.0007	0	1
3999	3.47359e-19	3.47359e-19	4.9124e-19	14.0007	0	1
4000	3.43885e-19	3.43885e-19	4.86327e-19	14.0007	0	1
4001	3.40446e-19	3.40446e-19	4.81464e-19	14.0007	0	1
4002	3.37042e-19	3.37042e-19	4.76649e-19	14.0007	0	1
4003	3.33672e-19	3.33672e-19	4.71883e-19	14.0007	0	1
4004	3.30335e-19	3.30335e-19	4.67164e-19	14.0007	0	1
4005	3.27031e-19	3.27031e-19	4.62492e-19	14.0007	0	1
4006	3.23761e-19	3.23761e-19	4.57867e-19	14.0007	0	1
4007	3.20524e-19	3.20524e-19	4.53289e-19	14.0007	0	1
4008	3.17318e-19	3.17318e-19	4.48756e-19	14.0007	0	1
4009	3.14145e-19	3.14145e-19	4.44268e-19	14.0007	0	1
4010	3.11004e-19	3.11004e-19	4.39826e-19	14.0007	0	1
4011	3.07894e-19	3.07894e-19	4.35427e-19	14.0007	0	1
4012	3.04815e-19	3.04815e-19	4.31073e-19	14.0007	0	1
4013	3.01767e-19	3.01767e-19	4.26762e-19	14.0007	0	1
4014	2.98749e-19	2.98749e-19	4.22495e-19	14.0007	0	1
4015	2.95761e-19	2.95761e-19	4.1827e-19	14.0007	0	1
4016	2.92804e-19	2.92804e-19	4.14087e-19	14.0007	0	1
4017	2.89876e-19	2.89876e-19	4.09946e-19	14.0007	0	1
4018	2.86977e-19	2.86977e-19	4.05847e-19	14.0007	0	1
4019	2.84107e-19	2.84107e-19	4.01788e-19	14.0007	0	1
4020	2.81266e-19	2.81266e-19	3.9777e-19	14.0007	0	1
4021	2.78453e-19	2.78453e-19	3.93793e-19	14.0007	0	1
4022	2.75669e-19	2.75669e-19	3.89855e-19	14.0007	0	1
4023	2.72912e-19	2.72912e-19	3.85956e-19	14.0007	0	1
4024	2.70183e-19	2.70183e-19	3.82097e-19	14.0007	0	1
4025	2.67481e-19	2.67481e-19	3.78276e-19	14.0007	0	1
4026	2.64807e-19	2.64807e-19	3.74493e-19	14.0007	0	1
4027	2.62158e-19	2.62158e-19	3.70748e-19	14.0007	0	1
4028	2.59537e-19	2.59537e-19	3.67041e-19	14.0007	0	1
4029	2.56941e-19	2.56941e-19	3.6337e-19	14.0007	0	1
4030	2.54372e-19	2.54372e-19	3.59736e-19	14.0007	0	1
4031	2.51828e-19	2.51828e-19	3.56139e-19	14.0007	0	1
4032	2.4931e-19	2.4931e-19	3.52578e-19	14.0007	0	1
4033	2.46817e-19	2.46817e-19	3.49052e-19	14.0007	0	1
4034	2.44349e-19	2.44349e-19	3.45561e-19	14.0007	0	1
4035	2.41905e-19	2.41905e-19	3.42106e-19	14.0007	0	1
4036	2.39486e-19	2.39486e-19	3.38685e-19	14.0007	0	1
4037	2.37091e-19	2.37091e-19	3.35298e-19	14.0007	0	1
4038	2.3472e-19	2.3472e-19	3.31945e-19	14.0007	0	1
4039	2.32373e-19	2.32373e-19	3.28625e-19	14.0007	0	1
4040	2.3005e-19	2.3005e-19	3.25339e-19	14.0007	0	1
4041	2.27749e-19	2.27749e-19	3.22086e-19	14.0007	0	1
4042	2.25472e-19	2.25472e-19	3.18865e-19	14.0007	0	1
4043	2.23217e-19	2.23217e-19	3.15676e-19	14.0007	0	1
4044	2.20985e-19	2.20985e-19	3.1252e-19	14.0007	0	1
4045	2.18775e-19	2.18775e-19	3.09394e-19	14.0007	0	1
4046	2.16587e-19	2.16587e-19	3.063e-19	14.0007	0	1
4047	2.14421e-19	2.14421e-19	3.03237e-19	14.0007	0	1
4048	2.12277e-19	2.12277e-19	3.00205e-19	14.0007	0	1
4049	2.10154e-19	2.10154e-19	2.97203e-19	14.0007	0	1
4050	2.08053e-19	2.08053e-19	2.94231e-19	14.0007	0	1
4051	2.05972e-19	2.05972e-19	2.91289e-19	14.0007	0	1
4052	2.03912e-19	2.03912e-19	2.88376e-19	14.0007	0	1
4053	2.01873e-19	2.01873e-19	2.85492e-19	14.0007	0	1
4054	1.99855e-19	1.99855e-19	2.82637e-19	14.0007	0	1
4055	1.97856e-19	1.97856e-19	2.79811e-19	14.0007	0	1
4056	1.95877e-19	1.95877e-19	2.77013e-19	14.0007	0	1
4057	1.93919e-19	1.93919e-19	2.74242e-19	14.0007	0	1
4058	1.9198e-19	1.9198e-19	2.715e-19	14.0007	0	1
4059	1.9006e-19	1.9006e-19	2.68785e-19	14.0007	0	1
4060	1.88159e-19	1.88159e-19	2.66097e-19	14.0007	0	1
4061	1.86278e-19	1.86278e-19	2.63436e-19	14.0007	0	1
4062	1.84415e-19	1.84415e-19	2.60802e-19	14.0007	0	1
4063	1.82571e-19	1.82571e-19	2.58194e-19	14.0007	0	1
4064	1.80745e-19	1.80745e-19	2.55612e-19	14.0007	0	1
4065	1.78937e-19	1.78937e-19	2.53056e-19	14.0007	0	1
4066	1.77148e-19	1.77148e-19	2.50525e-19	14.0007	0	1
4067	1.75377e-19	1.75377e-19	2.4802e-19	14.0007	0	1
4068	1.73623e-19	1.73623e-19	2.4554e-19	14.0007	0	1
4069	1.71887e-19	1.71887e-19	2.43084e-19	14.0007	0	1
4070	1.70168e-19	1.70168e-19	2.40654e-19	14.0007	0	1
4071	1.68466e-19	1.68466e-19	2.38247e-19	14.0007	0	1
4072	1.66781e-19	1.66781e-19	2.35865e-19	14.0007	0	1
4073	1.65114e-19	1.65114e-19	2.33506e-19	14.0007	0	1
4074	1.63462e-19	1.63462e-19	2.31171e-19	14.0007	0	1
4075	1.61828e-19	1.61828e-19	2.28859e-19	14.0007	0	1
4076	1.6021e-19	1.6021e-19	2.26571e-19	14.0007	0	1
4077	1.58607e-19	1.58607e-19	2.24305e-19	14.0007	0	1
4078	1.57021e-19	1.57021e-19	2.22062e-19	14.0007	0	1
4079	1.55451e-19	1.55451e-19	2.19841e-19	14.0007	0	1
4080	1.53897e-19	1.53897e-19	2.17643e-19	14.0007	0	1
4081	1.52358e-19	1.52358e-19	2.15466e-19	14.0007	0	1
4082	1.50834e-19	1.50834e-19	2.13312e-19	14.0007	0	1
4083	1.49326e-19	1.49326e-19	2.11179e-19	14.0007	0	1
4084	1.47833e-19	1.47833e-19	2.09067e-19	14.0007	0	1
4085	1.46354e-19	1.46354e-19	2.06976e-19	14.0007	0	1
4086	1.44891e-19	1.44891e-19	2.04906e-19	14.0007	0	1
4087	1.43442e-19	1.43442e-19	2.02857e-19	14.0007	0	1
4088	1.42007e-19	1.42007e-19	2.00829e-19	14.0007	0	1
4089	1.40587e-19	1.40587e-19	1.9882e-19	14.0007	0	1
4090	1.39181e-19	1.39181e-19	1.96832e-19	14.0007	0	1
4091	1.3779e-19	1.3779e-19	1.94864e-19	14.0007	0	1
4092	1.36412e-19	1.36412e-19	1.92915e-19	14.0007	0	1
4093	1.35048e-19	1.35048e-19	1.90986e-19	14.0007	0	1
4094	1.33697e-19	1.33697e-19	1.89076e-19	14.0007	0	1
4095	1.3236e-19	1.3236e-19	1.87185e-19	14.0007	0	1
4096	1.31036e-19	1.31036e-19	1.85314e-19	14.0007	0	1
4097	1.29726e-19	1.29726e-19	1.8346e-19	14.0007	0	1
4098	1.28429e-19	1.28429e-19	1.81626e-19	14.0007	0	1
4099	1.27145e-19	1.27145e-19	1.7981e-19	14.0007	0	1
4100	1.25873e-19	1.25873e-19	1.78011e-19	14.0007	0	1
4101	1.24614e-19	1.24614e-19	1.76231e-19	14.0007	0	1
4102	1.23368e-19	1.23368e-19	1.74469e-19	14.0007	0	1
4103	1.22135e-19	1.22135e-19	1.72724e-19	14.0007	0	1
4104	1.20913e-19	1.20913e-19	1.70997e-19	14.0007	0	1
4105	1.19704e-19	1.19704e-19	1.69287e-19	14.0007	0	1
4106	1.18507e-19	1.18507e-19	1.67594e-19	14.0007	0	1
4107	1.17322e-19	1.17322e-19	1.65918e-19	14.0007	0	1
4108	1.16149e-19	1.16149e-19	1.64259e-19	14.0007	0	1
4109	1.14987e-19	1.14987e-19	1.62617e-19	14.0007	0	1
4110	1.13837e-19	1.13837e-19	1.6099e-19	14.0007	0	1
4111	1.12699e-19	1.12699e-19	1.5938e-19	14.0007	0	1
4112	1.11572e-19	1.11572e-19	1.57787e-19	14.0007	0	1
4113	1.10456e-19	1.10456e-19	1.56209e-19	14.0007	0	1
4114	1.09352e-19	1.09352e-19	1.54647e-19	14.0007	0	1
4115	1.08258e-19	1.08258e-19	1.531e-19	14.0007	0	1
4116	1.07176e-19	1.07176e-19	1.51569e-19	14.0007	0	1
4117	1.06104e-19	1.06104e-19	1.50054e-19	14.0007	0	1
4118	1.05043e-19	1.05043e-19	1.48553e-19	14.0007	0	1
4119	1.03992e-19	1.03992e-19	1.47068e-19	14.0007	0	1
4120	1.02953e-19	1.02953e-19	1.45597e-19	14.0007	0	1
4121	1.01923e-19	1.01923e-19	1.44141e-19	14.0007	0	1
4122	1.00904e-19	1.00904e-19	1.42699e-19	14.0007	0	1
4123	9.98947e-20	9.98947e-20	1.41272e-19	14.0007	0	1
4124	9.88958e-20	9.88958e-20	1.3986e-19	14.0007	0	1
4125	9.79068e-20	9.79068e-20	1.38461e-19	14.0007	0	1
4126	9.69277e-20	9.69277e-20	1.37077e-19	14.0007	0	1
4127	9.59585e-20	9.59585e-20	1.35706e-19	14.0007	0	1
4128	9.49989e-20	9.49989e-20	1.34349e-19	14.0007	0	1
4129	9.40489e-20	9.40489e-20	1.33005e-19	14.0007	0	1
4130	9.31084e-20	9.31084e-20	1.31675e-19	14.0007	0	1
4131	9.21773e-20	9.21773e-20	1.30358e-19	14.0007	0	1
4132	9.12555e-20	9.12555e-20	1.29055e-19	14.0007	0	1
4133	9.0343e-20	9.0343e-20	1.27764e-19	14.0007	0	1
4134	8.94396e-20	8.94396e-20	1.26487e-19	14.0007	0	1
4135	8.85452e-20	8.85452e-20	1.25222e-19	14.0007	0	1
4136	8.76597e-20	8.76597e-20	1.2397e-19	14.0007	0	1
4137	8.67831e-20	8.67831e-20	1.2273e-19	14.0007	0	1
4138	8.59153e-20	8.59153e-20	1.21503e-19	14.0007	0	1
4139	8.50561e-20	8.50561e-20	1.20288e-19	14.0007	0	1
4140	8.42056e-20	8.42056e-20	1.19085e-19	14.0007	0	1
4141	8.33635e-20	8.33635e-20	1.17894e-19	14.0007	0	1
4142	8.25299e-20	8.25299e-20	1.16715e-19	14.0007	0	1
4143	8.17046e-20	8.17046e-20	1.15548e-19	14.0007	0	1
4144	8.08875e-20	8.08875e-20	1.14392e-19	14.0007	0	1
4145	8.00787e-20	8.00787e-20	1.13248e-19	14.0007	0	1
4146	7.92779e-20	7.92779e-20	1.12116e-19	14.0007	0	1
4147	7.84851e-20	7.84851e-20	1.10995e-19	14.0007	0	1
4148	7.77002e-20	7.77002e-20	1.09885e-19	14.0007	0	1
4149	7.69232e-20	7.69232e-20	1.08786e-19	14.0007	0	1
4150	7.6154e-20	7.6154e-20	1.07698e-19	14.0007	0	1
4151	7.53925e-20	7.53925e-20	1.06621e-19	14.0007	0	1
4152	7.46385e-20	7.46385e-20	1.05555e-19	14.0007	0	1
4153	7.38922e-20	7.38922e-20	1.04499e-19	14.0007	0	1
4154	7.31532e-20	7.31532e-20	1.03454e-19	14.0007	0	1
4155	7.24217e-20	7.24217e-20	1.0242e-19	14.0007	0	1
4156	7.16975e-20	7.16975e-20	1.01396e-19	14.0007	0	1
4157	7.09805e-20	7.09805e-20	1.00382e-19	14.0007	0	1
4158	7.02707e-20	7.02707e-20	9.93778e-20	14.0007	0	1
4159	6.9568e-20	6.9568e-20	9.8384e-20	14.0007	0	1
4160	6.88723e-20	6.88723e-20	9.74002e-20	14.0007	0	1
4161	6.81836e-20	6.81836e-20	9.64262e-20	14.0007	0	1
4162	6.75018e-20	6.75018e-20	9.54619e-20	14.0007	0	1
4163	6.68267e-20	6.68267e-20	9.45073e-20	14.0007	0	1
4164	6.61585e-20	6.61585e-20	9.35622e-20	14.0007	0	1
4165	6.54969e-20	6.54969e-20	9.26266e-20	14.0007	0	1
4166	6.48419e-20	6.48419e-20	9.17003e-20	14.0007	0	1
4167	6.41935e-20	6.41935e-20	9.07833e-20	14.0007	0	1
4168	6.35516e-20	6.35516e-20	8.98755e-20	14.0007	0	1
4169	6.29161e-20	6.29161e-20	8.89767e-20	14.0007	0	1
4170	6.22869e-20	6.22869e-20	8.8087e-20	14.0007	0	1
4171	6.1664e-20	6.1664e-20	8.72061e-20	14.0007	0	1
